review_id,industry,org,aspect,sentiment
R000562,Trading,Northpeak Trading,price-value-for-money,positive
R000563,Fashion,Marbrook,competitor,positive
R000564,Ride Hailing,Zeta Cabs,phone,positive
R000565,Fashion,Northerly,general-satisfaction,positive
R000566,Trading,Investa,competitor,positive
R000567,Fashion,Sable Row,ease-of-use,negative
R000568,Ride Hailing,Zeta Cabs,reviews,negative
R000569,Groceries,Freshbury,general-satisfaction,positive
R000570,Travel Booking,Trippa,general-satisfaction,negative
R000571,Groceries,Larkmead Market,attitude-of-staff,positive
R000572,Fashion,Northerly,general-satisfaction,positive
R000573,Price Comparison,CompareHive,competitor,positive
R000574,Price Comparison,Tallywise,app-website,positive
R000575,Banking,Vanter Financial,app-website,negative
R000576,Fashion,Sable Row,general-satisfaction,positive
R000577,Fashion,Vella & Co,speed,positive
R000578,Groceries,Larkmead Market,speed,positive
R000579,Banking,Halden Savings,competitor,positive
R000580,Price Comparison,CompareHive,price-value-for-money,positive
R000581,Travel Booking,Wayfare,general-satisfaction,negative
R000582,Groceries,Larkmead Market,app-website,negative
R000583,Trading,Investa,app-website,positive
R000584,Travel Booking,Wayfare,app-website,positive
R000585,Price Comparison,Tallywise,app-website,positive
R000586,Fashion,Vella & Co,general-satisfaction,positive
R000587,Banking,Kestrel Bank,app-website,positive
R000588,Fashion,Vella & Co,app-website,negative
R000589,Groceries,Freshbury,general-satisfaction,positive
R000590,Information Technology,Ardent Systems,account-access,neutral
R000591,Fashion,Vella & Co,speed,positive
R000592,Fashion,Sable Row,app-website,negative
R000593,Fashion,Sable Row,app-website,negative
R000594,Fashion,Sable Row,general-satisfaction,positive
R000595,Fashion,Marbrook,general-satisfaction,positive
R000596,Fashion,Northerly,general-satisfaction,positive
R000597,Banking,Northeast Bank,competitor,positive
R000598,Ride Hailing,Swiftly Rides,general-satisfaction,negative
R000599,Trading,Investa,ease-of-use,positive
R000600,Trading,Investa,app-website,positive
R000601,Price Comparison,CompareHive,attitude-of-staff,positive
R000602,Groceries,Freshbury,ease-of-use,negative
R000603,Banking,Northeast Bank,general-satisfaction,positive
R000604,Fashion,Northerly,speed,positive
R000605,Price Comparison,CompareHive,attitude-of-staff,positive
R000606,Fashion,Marbrook,ease-of-use,positive
R000607,Trading,Quantly,app-website,positive
R000608,Groceries,Oakpan Grocers,speed,negative
R000609,Travel Booking,Journeo,general-satisfaction,negative
R000610,Trading,Quantly,app-website,positive
R000611,Fashion,Sable Row,app-website,positive
R000612,Travel Booking,Trippa,app-website,positive
R000613,Fashion,Marbrook,general-satisfaction,positive
R000614,Fashion,Marbrook,email,negative
R000615,Fashion,Marbrook,ease-of-use,positive
R000616,Travel Booking,Wayfare,email,negative
R000617,Fashion,Sable Row,app-website,positive
R000618,Travel Booking,Wayfare,account-access,negative
R000619,Fashion,Northerly,discounts-promotions,negative
R000620,Price Comparison,PricePilot,attitude-of-staff,positive
R000621,Groceries,Larkmead Market,general-satisfaction,negative
R000622,Travel Booking,Journeo,app-website,negative
R000623,Banking,Vanter Financial,ease-of-use,positive
R000624,Price Comparison,PricePilot,account-access,negative
R000625,Fashion,Sable Row,general-satisfaction,positive
R000626,Travel Booking,Journeo,discounts-promotions,negative
R000627,Groceries,Larkmead Market,ease-of-use,positive
R000628,Groceries,Freshbury,ease-of-use,positive
R000629,Travel Booking,Wayfare,app-website,positive
R000630,Price Comparison,PricePilot,app-website,positive
R000631,Fashion,Vella & Co,app-website,positive
R000632,Price Comparison,Tallywise,phone,negative
R000633,Travel Booking,Trippa,app-website,positive
R000634,Banking,Kestrel Bank,general-satisfaction,negative
R000635,Groceries,Freshbury,ease-of-use,positive
R000636,Travel Booking,Roamly,ease-of-use,positive
R000637,Ride Hailing,Zeta Cabs,general-satisfaction,neutral
R000638,Travel Booking,Wayfare,general-satisfaction,positive
R000639,Fashion,Sable Row,general-satisfaction,positive
R000640,Groceries,Oakpan Grocers,general-satisfaction,negative
R000641,Banking,Vanter Financial,speed,positive
R000642,Fashion,Marbrook,app-website,negative
R000643,Price Comparison,Tallywise,app-website,positive
R000644,Travel Booking,Wayfare,app-website,negative
R000645,Groceries,Freshbury,attitude-of-staff,positive
R000646,Fashion,Sable Row,general-satisfaction,positive
R000647,Price Comparison,CompareHive,ease-of-use,negative
R000648,Ride Hailing,Swiftly Rides,general-satisfaction,negative
R000649,Price Comparison,CompareHive,discounts-promotions,negative
R000650,Banking,Northeast Bank,competitor,positive
R000651,Fashion,Sable Row,attitude-of-staff,negative
R000652,Travel Booking,Roamly,attitude-of-staff,positive
R000653,Price Comparison,CompareHive,speed,positive
R000654,Groceries,Freshbury,ease-of-use,positive
R000655,Fashion,Sable Row,ease-of-use,negative
R000656,Price Comparison,Tallywise,price-value-for-money,positive
R000657,Price Comparison,CompareHive,app-website,negative
R000658,Banking,Vanter Financial,competitor,positive
R000659,Trading,Investa,app-website,negative
R000660,Banking,Northeast Bank,speed,positive
R000661,Fashion,Vella & Co,general-satisfaction,positive
R000662,Trading,Quantly,price-value-for-money,positive
R000663,Groceries,Larkmead Market,account-access,negative
R000664,Price Comparison,Tallywise,app-website,negative
R000665,Fashion,Sable Row,app-website,positive
R000666,Price Comparison,Tallywise,general-satisfaction,positive
R000667,Travel Booking,Trippa,general-satisfaction,positive
R000668,Trading,Investa,ease-of-use,positive
R000669,Trading,Investa,price-value-for-money,positive
R000670,Groceries,Freshbury,app-website,negative
R000671,Travel Booking,Trippa,app-website,negative
R000672,Ride Hailing,Swiftly Rides,email,negative
R000673,Fashion,Marbrook,speed,positive
R000674,Fashion,Northerly,speed,positive
R000675,Price Comparison,PricePilot,price-value-for-money,positive
R000676,Groceries,Freshbury,speed,positive
R000677,Travel Booking,Journeo,reviews,positive
R000678,Banking,Halden Savings,ease-of-use,positive
R000679,Price Comparison,Tallywise,price-value-for-money,positive
R000680,Price Comparison,Tallywise,attitude-of-staff,negative
R000681,Trading,Quantly,app-website,negative
R000682,Groceries,Larkmead Market,general-satisfaction,positive
R000683,Groceries,Freshbury,general-satisfaction,positive
R000684,Trading,Northpeak Trading,general-satisfaction,positive
R000685,Travel Booking,Trippa,email,negative
R000686,Price Comparison,Tallywise,competitor,positive
R000687,Fashion,Marbrook,app-website,positive
R000688,Fashion,Sable Row,general-satisfaction,negative
R000689,Travel Booking,Roamly,reviews,positive
R000690,Fashion,Marbrook,app-website,negative
R000691,Groceries,Larkmead Market,attitude-of-staff,positive
R000692,Fashion,Sable Row,app-website,negative
R000693,Trading,Quantly,app-website,positive
R000694,Trading,Investa,ease-of-use,positive
R000695,Fashion,Marbrook,speed,positive
R000696,Groceries,Larkmead Market,ease-of-use,positive
R000697,Groceries,Freshbury,price-value-for-money,positive
R000698,Ride Hailing,Zeta Cabs,app-website,positive
R000699,Price Comparison,CompareHive,app-website,negative
R000700,Fashion,Vella & Co,phone,negative
R000701,Travel Booking,Roamly,app-website,positive
R000702,Price Comparison,CompareHive,ease-of-use,positive
R000703,Banking,Kestrel Bank,app-website,neutral
R000704,Price Comparison,Tallywise,speed,negative
R000705,Fashion,Marbrook,speed,positive
R000706,Travel Booking,Wayfare,app-website,negative
R000707,Price Comparison,PricePilot,app-website,positive
R000708,Fashion,Northerly,app-website,negative
R000709,Price Comparison,Tallywise,general-satisfaction,positive
R000710,Fashion,Vella & Co,app-website,positive
R000711,Trading,Northpeak Trading,app-website,negative
R000712,Trading,Northpeak Trading,app-website,negative
R000713,Travel Booking,Wayfare,competitor,positive
R000714,Price Comparison,Tallywise,general-satisfaction,positive
R000715,Fashion,Vella & Co,general-satisfaction,positive
R000716,Banking,Vanter Financial,ease-of-use,positive
R000717,Price Comparison,CompareHive,general-satisfaction,positive
R000718,Groceries,Oakpan Grocers,ease-of-use,positive
R000719,Groceries,Freshbury,competitor,negative
R000720,Price Comparison,PricePilot,account-access,negative
R000721,Ride Hailing,Zeta Cabs,app-website,negative
R000722,Fashion,Sable Row,general-satisfaction,negative
R000723,Trading,Quantly,app-website,positive
R000724,Banking,Northeast Bank,app-website,positive
R000725,Trading,Quantly,app-website,positive
R000726,Banking,Halden Savings,competitor,positive
R000727,Fashion,Vella & Co,attitude-of-staff,positive
R000728,Trading,Northpeak Trading,app-website,negative
R000729,Trading,Investa,competitor,positive
R000730,Price Comparison,Tallywise,speed,positive
R000731,Fashion,Marbrook,speed,positive
R000732,Fashion,Vella & Co,general-satisfaction,positive
R000733,Travel Booking,Journeo,general-satisfaction,positive
R000734,Travel Booking,Journeo,general-satisfaction,positive
R000735,Fashion,Marbrook,app-website,positive
R000736,Price Comparison,Tallywise,app-website,negative
R000737,Travel Booking,Journeo,general-satisfaction,negative
R000738,Fashion,Vella & Co,speed,positive
R000739,Fashion,Northerly,speed,negative
R000740,Trading,Northpeak Trading,app-website,positive
R000741,Trading,Quantly,discounts-promotions,positive
R000742,Price Comparison,CompareHive,speed,positive
R000743,Trading,Northpeak Trading,phone,positive
R000744,Travel Booking,Trippa,ease-of-use,negative
R000745,Ride Hailing,Zeta Cabs,general-satisfaction,neutral
R000746,Banking,Vanter Financial,general-satisfaction,negative
R000747,Banking,Vanter Financial,general-satisfaction,positive
R000748,Fashion,Northerly,attitude-of-staff,positive
R000749,Travel Booking,Roamly,attitude-of-staff,positive
R000750,Travel Booking,Wayfare,ease-of-use,positive
R000751,Groceries,Freshbury,general-satisfaction,positive
R000752,Banking,Northeast Bank,price-value-for-money,positive
R000753,Groceries,Freshbury,app-website,negative
R000754,Fashion,Sable Row,general-satisfaction,positive
R000755,Travel Booking,Roamly,general-satisfaction,positive
R000756,Ride Hailing,Swiftly Rides,email,negative
R000757,Groceries,Larkmead Market,competitor,negative
R000758,Groceries,Larkmead Market,app-website,negative
R000759,Price Comparison,PricePilot,competitor,positive
R000760,Banking,Northeast Bank,ease-of-use,negative
R000761,Fashion,Marbrook,app-website,negative
R000762,Banking,Vanter Financial,competitor,positive
R000763,Price Comparison,Tallywise,price-value-for-money,positive
R000764,Price Comparison,CompareHive,ease-of-use,positive
R000765,Trading,Investa,phone,negative
R000766,Fashion,Sable Row,general-satisfaction,positive
R000767,Price Comparison,CompareHive,attitude-of-staff,positive
R000768,Fashion,Sable Row,general-satisfaction,positive
R000769,Fashion,Marbrook,competitor,positive
R000770,Fashion,Sable Row,price-value-for-money,positive
R000771,Travel Booking,Trippa,app-website,negative
R000772,Fashion,Sable Row,app-website,positive
R000773,Price Comparison,Tallywise,general-satisfaction,positive
R000774,Streaming,Pinecast,account-access,neutral
R000775,Travel Booking,Trippa,app-website,positive
R000776,Fashion,Marbrook,general-satisfaction,positive
R000777,Fashion,Northerly,app-website,positive
R000778,Fashion,Sable Row,app-website,positive
R000779,Trading,Quantly,price-value-for-money,positive
R000780,Groceries,Oakpan Grocers,ease-of-use,positive
R000781,Fashion,Northerly,app-website,positive
R000782,Groceries,Freshbury,general-satisfaction,positive
R000783,Price Comparison,CompareHive,speed,positive
R000784,Banking,Northeast Bank,price-value-for-money,positive
R000785,Price Comparison,Tallywise,competitor,positive
R000786,Trading,Investa,app-website,positive
R000787,Trading,Quantly,ease-of-use,positive
R000788,Travel Booking,Trippa,reviews,negative
R000789,Price Comparison,CompareHive,ease-of-use,positive
R000790,Groceries,Freshbury,ease-of-use,positive
R000791,Fashion,Sable Row,price-value-for-money,positive
R000792,Price Comparison,Tallywise,general-satisfaction,positive
R000793,Ride Hailing,Swiftly Rides,general-satisfaction,negative
R000794,Price Comparison,CompareHive,price-value-for-money,positive
R000795,Travel Booking,Trippa,general-satisfaction,positive
R000796,Price Comparison,CompareHive,price-value-for-money,positive
R000797,Consulting,Alderline Advisory,account-access,negative
R000798,Groceries,Oakpan Grocers,ease-of-use,negative
R000799,Trading,Quantly,app-website,positive
R000800,Groceries,Freshbury,ease-of-use,positive
R000801,Travel Booking,Wayfare,app-website,negative
R000802,Groceries,Freshbury,ease-of-use,negative
R000803,Groceries,Freshbury,attitude-of-staff,negative
R000804,Ride Hailing,Swiftly Rides,general-satisfaction,negative
R000805,Fashion,Vella & Co,speed,negative
R000806,Groceries,Freshbury,attitude-of-staff,positive
R000807,Travel Booking,Journeo,app-website,positive
R000808,Groceries,Oakpan Grocers,ease-of-use,negative
R000809,Trading,Quantly,general-satisfaction,positive
R000810,Price Comparison,PricePilot,general-satisfaction,positive
R000811,Banking,Vanter Financial,ease-of-use,positive
R000812,Trading,Investa,discounts-promotions,negative
R000813,Price Comparison,CompareHive,account-access,negative
R000814,Price Comparison,PricePilot,general-satisfaction,positive
R000815,Trading,Northpeak Trading,app-website,positive
R000816,Travel Booking,Roamly,reviews,negative
R000817,Travel Booking,Journeo,competitor,positive
R000818,Information Technology,Bluepath Technologies,app-website,positive
R000819,Travel Booking,Trippa,app-website,neutral
R000820,Travel Booking,Journeo,app-website,positive
R000821,Consulting,Merrow & Pike,account-access,neutral
R000822,Price Comparison,Tallywise,price-value-for-money,positive
R000823,Banking,Halden Savings,ease-of-use,positive
R000824,Groceries,Larkmead Market,app-website,positive
R000825,Price Comparison,CompareHive,app-website,positive
R000826,Price Comparison,PricePilot,speed,positive
R000827,Banking,Northeast Bank,general-satisfaction,positive
R000828,Price Comparison,CompareHive,app-website,positive
R000829,Groceries,Larkmead Market,general-satisfaction,positive
R000830,Price Comparison,PricePilot,app-website,positive
R000831,Banking,Vanter Financial,account-access,negative
R000832,Price Comparison,PricePilot,phone,positive
R000833,Groceries,Freshbury,ease-of-use,positive
R000834,Travel Booking,Trippa,price-value-for-money,positive
R000835,Travel Booking,Wayfare,ease-of-use,negative
R000836,Travel Booking,Roamly,attitude-of-staff,positive
R000837,Fashion,Marbrook,general-satisfaction,positive
R000838,Fashion,Northerly,speed,positive
