review_id,industry,org,aspect,sentiment
R000559,Banking,Halden Savings,attitude-of-staff,negative
R000560,Information Technology,Bluepath Technologies,ease-of-use,positive
R000561,Price Comparison,Tallywise,app-website,negative
R000562,Trading,Northpeak Trading,general-satisfaction,positive
R000563,Fashion,Vella & Co,ease-of-use,negative
R000564,Information Technology,Bluepath Technologies,ease-of-use,positive
R000565,Banking,Halden Savings,app-website,negative
R000566,Information Technology,Bluepath Technologies,app-website,neutral
R000567,Consulting,Castellan Partners,price-value-for-money,positive
R000568,Travel Booking,Roamly,discounts-promotions,positive
R000569,Banking,Northeast Bank,discounts-promotions,negative
R000570,Price Comparison,Tallywise,price-value-for-money,positive
R000571,Streaming,Pinecast,ease-of-use,positive
R000572,Banking,Halden Savings,general-satisfaction,negative
R000573,Fashion,Sable Row,general-satisfaction,positive
R000574,Banking,Northeast Bank,general-satisfaction,negative
R000575,Streaming,Streamly,speed,positive
R000576,Price Comparison,CompareHive,speed,positive
R000577,Ride Hailing,Kerbside,discounts-promotions,negative
R000578,Travel Booking,Roamly,phone,negative
R000579,Price Comparison,CompareHive,discounts-promotions,negative
R000580,Groceries,Freshbury,general-satisfaction,positive
R000581,Travel Booking,Journeo,speed,positive
R000582,Banking,Halden Savings,app-website,negative
R000583,Fashion,Vella & Co,app-website,positive
R000584,Trading,Quantly,ease-of-use,positive
R000585,Fashion,Marbrook,app-website,positive
R000586,Fashion,Sable Row,price-value-for-money,positive
R000587,Price Comparison,CompareHive,general-satisfaction,positive
R000588,Streaming,Pinecast,competitor,positive
R000589,Streaming,Streamly,discounts-promotions,neutral
R000590,Fashion,Marbrook,general-satisfaction,positive
R000591,Groceries,Larkmead Market,attitude-of-staff,positive
R000592,Information Technology,Corvex IT,speed,positive
R000593,Travel Booking,Journeo,reviews,positive
R000594,Travel Booking,Journeo,app-website,negative
R000595,Banking,Kestrel Bank,price-value-for-money,positive
R000596,Banking,Kestrel Bank,general-satisfaction,positive
R000597,Information Technology,Ardent Systems,phone,negative
R000598,Consulting,Castellan Partners,speed,positive
R000599,Information Technology,Bluepath Technologies,competitor,negative
R000600,Consulting,Alderline Advisory,attitude-of-staff,positive
R000601,Consulting,Merrow & Pike,ease-of-use,positive
R000602,Streaming,Streamly,email,negative
R000603,Groceries,Oakpan Grocers,email,negative
R000604,Price Comparison,Tallywise,attitude-of-staff,negative
R000605,Fashion,Sable Row,general-satisfaction,positive
R000606,Trading,Investa,email,neutral
R000607,Information Technology,Ardent Systems,price-value-for-money,positive
R000608,Streaming,Pinecast,ease-of-use,positive
R000609,Price Comparison,PricePilot,attitude-of-staff,positive
R000610,Travel Booking,Trippa,attitude-of-staff,positive
R000611,Ride Hailing,Swiftly Rides,competitor,positive
R000612,Information Technology,Corvex IT,speed,negative
R000613,Groceries,Oakpan Grocers,app-website,positive
R000614,Trading,Northpeak Trading,competitor,negative
R000615,Price Comparison,Tallywise,competitor,positive
R000616,Travel Booking,Wayfare,reviews,positive
R000617,Fashion,Northerly,speed,positive
R000618,Ride Hailing,Swiftly Rides,general-satisfaction,positive
R000619,Travel Booking,Journeo,general-satisfaction,positive
R000620,Streaming,Streamly,ease-of-use,negative
R000621,Information Technology,Corvex IT,price-value-for-money,positive
R000622,Streaming,Lumora,reviews,positive
R000623,Information Technology,Ardent Systems,competitor,positive
R000624,Banking,Vanter Financial,attitude-of-staff,negative
R000625,Groceries,Larkmead Market,competitor,positive
R000626,Streaming,Lumora,competitor,positive
R000627,Information Technology,Bluepath Technologies,phone,negative
R000628,Trading,Investa,ease-of-use,positive
R000629,Banking,Halden Savings,phone,negative
R000630,Trading,Northpeak Trading,ease-of-use,positive
R000631,Banking,Kestrel Bank,app-website,neutral
R000632,Information Technology,Ardent Systems,email,negative
R000633,Banking,Kestrel Bank,ease-of-use,positive
R000634,Fashion,Vella & Co,app-website,negative
R000635,Information Technology,Ardent Systems,app-website,positive
R000636,Banking,Halden Savings,app-website,positive
R000637,Fashion,Vella & Co,speed,positive
R000638,Consulting,Alderline Advisory,attitude-of-staff,positive
R000639,Ride Hailing,Swiftly Rides,ease-of-use,negative
R000640,Information Technology,Corvex IT,general-satisfaction,positive
R000641,Banking,Kestrel Bank,attitude-of-staff,negative
R000642,Groceries,Freshbury,ease-of-use,negative
R000643,Fashion,Sable Row,general-satisfaction,positive
R000644,Travel Booking,Wayfare,discounts-promotions,negative
R000645,Streaming,Pinecast,ease-of-use,positive
R000646,Trading,Quantly,price-value-for-money,negative
R000647,Fashion,Northerly,attitude-of-staff,positive
R000648,Information Technology,Ardent Systems,competitor,positive
R000649,Banking,Halden Savings,ease-of-use,positive
R000650,Price Comparison,CompareHive,price-value-for-money,negative
R000651,Price Comparison,CompareHive,price-value-for-money,positive
R000652,Fashion,Sable Row,app-website,positive
R000653,Groceries,Larkmead Market,account-access,negative
R000654,Streaming,Streamly,ease-of-use,positive
R000655,Information Technology,Ardent Systems,price-value-for-money,positive
R000656,Streaming,Pinecast,phone,negative
R000657,Fashion,Northerly,general-satisfaction,negative
R000658,Information Technology,Ardent Systems,competitor,positive
R000659,Consulting,Merrow & Pike,reviews,neutral
R000660,Fashion,Sable Row,app-website,positive
R000661,Trading,Quantly,competitor,negative
R000662,Streaming,Streamly,account-access,neutral
R000663,Consulting,Castellan Partners,price-value-for-money,positive
R000664,Fashion,Northerly,ease-of-use,positive
R000665,Information Technology,Bluepath Technologies,speed,positive
R000666,Fashion,Northerly,app-website,positive
R000667,Price Comparison,CompareHive,speed,positive
R000668,Ride Hailing,Kerbside,reviews,positive
R000669,Fashion,Vella & Co,app-website,positive
R000670,Price Comparison,CompareHive,speed,positive
R000671,Banking,Northeast Bank,reviews,negative
R000672,Trading,Northpeak Trading,ease-of-use,positive
R000673,Consulting,Castellan Partners,general-satisfaction,positive
R000674,Travel Booking,Journeo,competitor,positive
R000675,Streaming,Streamly,email,negative
R000676,Banking,Halden Savings,general-satisfaction,negative
R000677,Consulting,Alderline Advisory,attitude-of-staff,negative
R000678,Fashion,Vella & Co,general-satisfaction,positive
R000679,Streaming,Pinecast,ease-of-use,positive
R000680,Groceries,Oakpan Grocers,account-access,negative
R000681,Consulting,Alderline Advisory,app-website,negative
R000682,Groceries,Freshbury,reviews,negative
R000683,Trading,Quantly,account-access,negative
R000684,Fashion,Northerly,ease-of-use,positive
R000685,Travel Booking,Trippa,phone,negative
R000686,Fashion,Northerly,discounts-promotions,negative
R000687,Travel Booking,Roamly,app-website,positive
R000688,Trading,Northpeak Trading,ease-of-use,negative
R000689,Streaming,Pinecast,ease-of-use,positive
R000690,Fashion,Northerly,app-website,negative
R000691,Price Comparison,Tallywise,app-website,positive
R000692,Groceries,Oakpan Grocers,app-website,positive
R000693,Streaming,Streamly,email,negative
R000694,Information Technology,Ardent Systems,competitor,negative
R000695,Information Technology,Ardent Systems,general-satisfaction,positive
R000696,Banking,Kestrel Bank,app-website,negative
R000697,Streaming,Pinecast,email,negative
R000698,Banking,Halden Savings,competitor,positive
R000699,Streaming,Pinecast,ease-of-use,positive
R000700,Fashion,Marbrook,competitor,negative
R000701,Consulting,Castellan Partners,app-website,negative
R000702,Trading,Investa,email,negative
R000703,Price Comparison,Tallywise,account-access,negative
R000704,Consulting,Castellan Partners,price-value-for-money,positive
R000705,Groceries,Freshbury,ease-of-use,positive
R000706,Fashion,Sable Row,email,negative
R000707,Groceries,Larkmead Market,competitor,positive
R000708,Fashion,Sable Row,phone,positive
R000709,Travel Booking,Trippa,general-satisfaction,positive
R000710,Ride Hailing,Kerbside,attitude-of-staff,positive
R000711,Fashion,Marbrook,general-satisfaction,positive
R000712,Streaming,Lumora,discounts-promotions,neutral
R000713,Price Comparison,CompareHive,general-satisfaction,positive
R000714,Groceries,Oakpan Grocers,general-satisfaction,positive
R000715,Groceries,Larkmead Market,ease-of-use,negative
R000716,Banking,Halden Savings,attitude-of-staff,negative
R000717,Groceries,Larkmead Market,discounts-promotions,positive
R000718,Price Comparison,PricePilot,attitude-of-staff,positive
R000719,Fashion,Sable Row,competitor,positive
R000720,Banking,Kestrel Bank,ease-of-use,positive
R000721,Ride Hailing,Swiftly Rides,reviews,positive
R000722,Streaming,Pinecast,email,negative
R000723,Consulting,Merrow & Pike,competitor,negative
R000724,Ride Hailing,Kerbside,account-access,negative
R000725,Groceries,Larkmead Market,ease-of-use,negative
R000726,Information Technology,Bluepath Technologies,app-website,negative
R000727,Streaming,Lumora,price-value-for-money,negative
R000728,Streaming,Pinecast,phone,positive
R000729,Fashion,Sable Row,general-satisfaction,negative
R000730,Groceries,Oakpan Grocers,ease-of-use,negative
R000731,Travel Booking,Roamly,phone,positive
R000732,Travel Booking,Wayfare,competitor,positive
R000733,Fashion,Northerly,ease-of-use,positive
R000734,Fashion,Marbrook,general-satisfaction,positive
R000735,Streaming,Streamly,speed,positive
R000736,Streaming,Lumora,general-satisfaction,positive
R000737,Information Technology,Ardent Systems,general-satisfaction,positive
R000738,Information Technology,Ardent Systems,discounts-promotions,neutral
R000739,Groceries,Larkmead Market,app-website,positive
R000740,Banking,Northeast Bank,speed,positive
R000741,Streaming,Streamly,speed,positive
R000742,Ride Hailing,Swiftly Rides,reviews,positive
R000743,Ride Hailing,Zeta Cabs,reviews,negative
R000744,Fashion,Marbrook,app-website,negative
R000745,Fashion,Northerly,email,negative
R000746,Banking,Kestrel Bank,app-website,neutral
R000747,Price Comparison,CompareHive,phone,positive
R000748,Fashion,Vella & Co,price-value-for-money,positive
R000749,Information Technology,Ardent Systems,ease-of-use,positive
R000750,Price Comparison,PricePilot,attitude-of-staff,positive
R000751,Price Comparison,CompareHive,competitor,negative
R000752,Streaming,Lumora,general-satisfaction,positive
R000753,Banking,Kestrel Bank,general-satisfaction,positive
R000754,Information Technology,Bluepath Technologies,account-access,neutral
R000755,Fashion,Vella & Co,app-website,positive
R000756,Information Technology,Bluepath Technologies,account-access,positive
R000757,Travel Booking,Wayfare,general-satisfaction,positive
R000758,Groceries,Larkmead Market,app-website,negative
R000759,Banking,Kestrel Bank,general-satisfaction,positive
R000760,Groceries,Oakpan Grocers,speed,positive
R000761,Fashion,Sable Row,ease-of-use,positive
R000762,Fashion,Northerly,ease-of-use,positive
R000763,Information Technology,Corvex IT,general-satisfaction,negative
R000764,Price Comparison,CompareHive,speed,positive
R000765,Banking,Halden Savings,general-satisfaction,positive
R000766,Consulting,Alderline Advisory,attitude-of-staff,positive
R000767,Fashion,Northerly,competitor,positive
R000768,Ride Hailing,Zeta Cabs,reviews,negative
R000769,Banking,Halden Savings,competitor,positive
R000770,Price Comparison,PricePilot,price-value-for-money,positive
R000771,Trading,Northpeak Trading,ease-of-use,negative
R000772,Ride Hailing,Zeta Cabs,ease-of-use,negative
R000773,Trading,Northpeak Trading,general-satisfaction,positive
R000774,Groceries,Larkmead Market,app-website,negative
R000775,Ride Hailing,Zeta Cabs,general-satisfaction,negative
R000776,Information Technology,Corvex IT,attitude-of-staff,positive
R000777,Streaming,Pinecast,attitude-of-staff,positive
R000778,Travel Booking,Trippa,general-satisfaction,negative
R000779,Trading,Quantly,ease-of-use,positive
R000780,Consulting,Merrow & Pike,speed,positive
R000781,Travel Booking,Trippa,app-website,positive
R000782,Travel Booking,Journeo,email,negative
R000783,Fashion,Sable Row,attitude-of-staff,negative
R000784,Streaming,Pinecast,phone,negative
R000785,Consulting,Castellan Partners,price-value-for-money,positive
R000786,Fashion,Northerly,app-website,positive
R000787,Ride Hailing,Swiftly Rides,price-value-for-money,negative
R000788,Trading,Northpeak Trading,reviews,negative
R000789,Banking,Kestrel Bank,phone,negative
R000790,Fashion,Sable Row,general-satisfaction,negative
R000791,Travel Booking,Wayfare,reviews,positive
R000792,Information Technology,Ardent Systems,account-access,negative
R000793,Consulting,Alderline Advisory,ease-of-use,positive
R000794,Ride Hailing,Swiftly Rides,speed,negative
R000795,Travel Booking,Wayfare,app-website,positive
R000796,Information Technology,Bluepath Technologies,speed,negative
R000797,Price Comparison,CompareHive,email,negative
R000798,Travel Booking,Roamly,general-satisfaction,positive
R000799,Trading,Quantly,discounts-promotions,positive
R000800,Trading,Quantly,competitor,positive
R000801,Trading,Northpeak Trading,email,negative
R000802,Price Comparison,PricePilot,price-value-for-money,positive
R000803,Information Technology,Ardent Systems,competitor,positive
R000804,Streaming,Streamly,general-satisfaction,positive
R000805,Banking,Halden Savings,general-satisfaction,negative
R000806,Price Comparison,Tallywise,account-access,negative
R000807,Travel Booking,Journeo,competitor,positive
R000808,Banking,Northeast Bank,phone,positive
R000809,Ride Hailing,Zeta Cabs,phone,negative
R000810,Banking,Northeast Bank,app-website,negative
R000811,Consulting,Alderline Advisory,reviews,positive
R000812,Trading,Investa,attitude-of-staff,positive
R000813,Information Technology,Ardent Systems,competitor,negative
R000814,Groceries,Larkmead Market,email,negative
R000815,Price Comparison,PricePilot,ease-of-use,positive
R000816,Travel Booking,Wayfare,discounts-promotions,positive
R000817,Streaming,Streamly,app-website,neutral
R000818,Travel Booking,Roamly,general-satisfaction,positive
R000819,Banking,Vanter Financial,phone,negative
R000820,Fashion,Vella & Co,account-access,neutral
R000821,Information Technology,Corvex IT,price-value-for-money,positive
R000822,Travel Booking,Roamly,general-satisfaction,negative
