id,text,labels,org_index,industry,data_source
301979139,"Great for browsing your favourites, easy navigate. Great product range. Quick order and delivery service. Only one tiny thing was I couldn’t access my profile easily on the app, there is no response when i click on it, but only a small functionality issue. My pocket is a lot lighter as a result of his app😳 LOVE IT 😊","['account-management.account-access.-1', 'purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'logistics-rides.speed.1']",616,Fashion,Apple Store
301978719,Poor and lazy customer service. Product came almost a week late after having next day delivery meaning I’m not having to pay extra for postage as part of the order was a present. Not impressed after spending a lot of money over the years on the app.,"['staff-support.attitude-of-staff.-1', 'online-experience.app-website.-1', 'value.price-value-for-money.-1', 'logistics-rides.speed.-1']",616,Fashion,Apple Store
301983923,You find good prices,['value.price-value-for-money.1'],549,Travel Booking,Google Play
301983335,easy to use,['purchase-booking-experience.ease-of-use.1'],727,Fashion,Google Play
301988421,Great discounts,['value.discounts-promotions.1'],727,Fashion,Google Play
301988617,I love ORG727 app,['online-experience.app-website.1'],727,Fashion,Google Play
301978409,"Considering I got routed to a review as I was struggling to find restaurants in Lincoln NH, and the app will only recognize locations in MA, I’m not feeling kindly. I should not have to think of devious ways to circumvent the system when I am researching another state. So, today the app is worthless. Tomorrow, I may be able to escape MA, and venture out.",['online-experience.app-website.-1'],549,Travel Booking,Apple Store
301986897,"Stupid app, always lag at critical time point","['online-experience.app-website.-1', 'logistics-rides.speed.-1']",685,Trading,Google Play
392573181,What app do I use to see the balance of my salary account?,['online-experience.app-website.0'],932,Banking,Google Play
301988037,Very good application👍,['online-experience.app-website.1'],727,Fashion,Google Play
301985409,Looks like my concerns have been corrected as l can now open up the app without having to sign in every time Will keep you updated. Thanks,"['account-management.account-access.-1', 'staff-support.attitude-of-staff.1', 'online-experience.app-website.1']",600,Price Comparison,Google Play
301974366,Great experience. good platform,"['online-experience.app-website.1', 'company-brand.general-satisfaction.1']",685,Trading,Trustpilot
301977728,"I’m registered correctly as male and everything worked well, it was sending me the relevant discounts. From January I’m repeatedly sent offers for lingerie or jeans for females. Has now become a waste of my time","['account-management.account-access.-1', 'online-experience.app-website.-1', 'value.discounts-promotions.-1']",411,Groceries,Apple Store
301981186,"It's ok, a great way to keep your spending in check, the vaults idea is great, let's you save a bit everytime you spend. The currency transactions meant to be fee free although i have not checked that yet. One let down, some websites will not take prepaid cards. Netflix for example and so far 3 other shops i checked. Shame as i wanted to move all my spending to that card. This does not make the premium subscription worth to me so will be back to basic.","['company-brand.general-satisfaction.1', 'online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.-1', 'value.price-value-for-money.1']",514,Banking,Google Play
301985770,I recommend 100% ORG616,['company-brand.general-satisfaction.1'],616,Fashion,Google Play
301972088,"I went through ORG600 to change my Power supplier. The call-centre Rescue responded and the agent Caitlyn was excellent. She answered all my questions and was an exemplar of customer service. Good manners, cheerful, confident and helpful. 5 stars.","['staff-support.phone.1', 'staff-support.attitude-of-staff.1']",600,Price Comparison,Trustpilot
301984006,I keep on trying to open my booking details since 2 days before but the network having technical issue. So disappointed because I really need it for my booking details reference.,"['online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.-1', 'company-brand.general-satisfaction.-1']",549,Travel Booking,Google Play
301981267,Great sending money from 1 account to another without any hassle.,['purchase-booking-experience.ease-of-use.1'],514,Banking,Google Play
301985818,"Easy to navigate, I love that you hold the items in my basket for an hour too, that's a great feature!","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",616,Fashion,Google Play
301988217,I enjoy shopping with ORG727 and will tell other about ORG727 online shopping,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'company-brand.general-satisfaction.1']",727,Fashion,Google Play
301981692,An sms to activate my account on my phone never comes through and the app has no option to give feedback regarding this situation. There is only an option to resend an sms. There must have been other means of confirmation implemented.,"['staff-support.attitude-of-staff.-1', 'account-management.account-access.-1', 'online-experience.app-website.-1']",514,Banking,Google Play
301981235,Great for no transaction fees,"['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1', 'value.price-value-for-money.1']",514,Banking,Google Play
281935459,How do I exchange the provisional password for the final card? Not app,['online-experience.app-website.0'],932,Banking,Google Play
301982399,"Easy to use, love the virtual card feature",['purchase-booking-experience.ease-of-use.1'],514,Banking,Google Play
301988845,Love me some ORG727!,['company-brand.general-satisfaction.1'],727,Fashion,Google Play
301971637,I insured via the site last year & dramatically cut my car insurance cost. I love that ORG600 automatically offered me an even better quote when my car insurance was up for renewal this year. Soo easy & stressless!,"['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1', 'value.price-value-for-money.1']",600,Price Comparison,Trustpilot
301988718,The quality of a major part of ORG727 items are a lot better Quality.,['company-brand.general-satisfaction.1'],727,Fashion,Google Play
301973275,"Spoke with Jackie this morning. Switched energy supplier. She was efficient, friendly and professional. V impressed. So... as long as the switch goes ahead seamlessly in 2 or 3 weeks very happy.","['staff-support.attitude-of-staff.1', 'company-brand.general-satisfaction.1']",600,Price Comparison,Trustpilot
301979921,I tried several times to use my PayPal account and it constantly froze up. Very frustrating because I then had to go get my wallet and use a credit card.,"['online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.-1']",727,Fashion,Apple Store
301988464,The app is great for fast and easy check out's. It also keeps track of any rewards you may have.,"['value.discounts-promotions.1', 'purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'logistics-rides.speed.1']",727,Fashion,Google Play
301988359,"Can't even run the app on my Galaxy S9+ with latest OS. It just crashes. Tried removing and reinstalling it a few time, no luck.0",['online-experience.app-website.-1'],727,Fashion,Google Play
301986573,Often outages,['online-experience.app-website.-1'],685,Trading,Google Play
301987519,"Great for starters, especially for being free. Anyone complaining should hire a broker instead.","['purchase-booking-experience.ease-of-use.1', 'value.price-value-for-money.1']",685,Trading,Google Play
301984375,You can rely on ORG160!,['company-brand.general-satisfaction.1'],549,Travel Booking,Google Play
301987325,Crashes during important trading hours,['online-experience.app-website.-1'],685,Trading,Google Play
